seed,key,dataset,task_type,target_idx,model,accuracy,precision,recall,f1_score,balanced_accuracy,cohen_kappa,matthews_corrcoef,imputed
1,covid19_salvia_0,Saliva COVID-19,Classification,0,XGB,0.6646706586826348,0.6647952827340784,0.6646706586826348,0.6640067474887197,0.6609356344296103,0.4937049981051833,0.4942709006695998,False
1,covid19_salvia_0,Saliva COVID-19,Classification,0,XT,0.6187624750499002,0.6213120684847601,0.6187624750499002,0.6160667683212775,0.6126408336046891,0.4226961479291726,0.4257394478899604,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,ARSENAL,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,AUTOGLUON,0.5,0.5,0.5,0.5,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,CAT,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,COATNET,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,DEEPCNN,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,DUMMY,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,FASTAI,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,FCRESNEXT,0.5,0.5,0.5,0.5,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,GBM,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,KNN,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,LR,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,MITRA,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,NN_TORCH,0.5,0.5,0.5,0.5,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,PLS,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,RAMANFORMER,0.5,0.5,0.5,0.5,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,RAMANNET,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,RAMANTRANSFORMER,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,REALMLP,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,REALTABPFN-V2,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,REALTABPFN-V2.5,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,REZERONET,0.5,0.5,0.5,0.5,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,RF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,ROCKET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,SANET,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,TABDPT,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,TABICL,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,TABM,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,XGB,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_ear_lobe_0,Diabetes Skin (Ear Lobe),Classification,0,XT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,ARSENAL,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,AUTOGLUON,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,CAT,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,COATNET,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,DEEPCNN,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,DUMMY,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,FASTAI,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,FCRESNEXT,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,GBM,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,KNN,0.5,0.5,0.5,0.5,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,LR,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,MITRA,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,NN_TORCH,0.5,0.5,0.5,0.5,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,PLS,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,RAMANFORMER,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,RAMANNET,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,RAMANTRANSFORMER,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,REALMLP,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,REALTABPFN-V2,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,REALTABPFN-V2.5,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,REZERONET,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,RF,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,ROCKET,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,SANET,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,TABDPT,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,TABICL,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,TABM,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,XGB,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_inner_arm_0,Diabetes Skin (Inner Arm),Classification,0,XT,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,ARSENAL,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,AUTOGLUON,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,CAT,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,COATNET,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,DEEPCNN,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,DUMMY,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,FASTAI,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,FCRESNEXT,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,GBM,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,KNN,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,LR,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,MITRA,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,NN_TORCH,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,PLS,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,RAMANFORMER,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,RAMANNET,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,RAMANTRANSFORMER,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,REALMLP,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,REALTABPFN-V2,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,REALTABPFN-V2.5,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,REZERONET,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,RF,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,ROCKET,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,SANET,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,TABDPT,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,TABICL,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,TABM,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,XGB,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_thumbnail_0,Diabetes Skin (Thumbnail),Classification,0,XT,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,ARSENAL,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,AUTOGLUON,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,CAT,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,COATNET,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,DEEPCNN,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,DUMMY,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,FASTAI,0.75,0.8333333333333333,0.75,0.7333333333333334,0.75,0.5,0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,FCRESNEXT,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,GBM,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,KNN,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,LR,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,MITRA,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,NN_TORCH,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,PLS,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,RAMANFORMER,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,RAMANNET,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,RAMANTRANSFORMER,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,REALMLP,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,REALTABPFN-V2,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,REALTABPFN-V2.5,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,REZERONET,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,RF,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,ROCKET,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,SANET,0.5,0.25,0.5,0.3333333333333333,0.5,0.0,0.0,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,TABDPT,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,TABICL,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,TABM,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,XGB,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,diabetes_skin_vein_0,Diabetes Skin (Vein),Classification,0,XT,0.25,0.1666666666666666,0.25,0.2,0.25,-0.5,-0.5773502691896258,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,ARSENAL,0.9970845481049564,0.997103728709529,0.9970845481049564,0.9970771092838024,0.9958333333333332,0.9957046072157588,0.9957177374531928,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,AUTOGLUON,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,CAT,0.9591836734693876,0.9590477740023272,0.9591836734693876,0.9588800779542922,0.9493848201532268,0.9397324230025854,0.939879696358718,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,COATNET,0.9970845481049564,0.9971323423983176,0.9970845481049564,0.997071888207387,0.9916666666666668,0.9957078859774258,0.995720420795827,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,DEEPCNN,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,DUMMY,0.4402332361516035,0.1938053022125135,0.4402332361516035,0.269130439914543,0.25,0.0,0.0,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,FASTAI,0.9825072886297376,0.9845897542690546,0.9825072886297376,0.9829452482513708,0.9892708739124788,0.974450334578952,0.9747781550941396,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,FCRESNEXT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,GBM,0.9387755102040816,0.9395534250770032,0.9387755102040816,0.9378454515489404,0.9044718218413192,0.9087453916612824,0.9095906928340108,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,KNN,0.9941690962099126,0.9942914484034407,0.9941690962099126,0.9941830114736484,0.9941777041942604,0.9914274646039264,0.9914527027890944,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,LR,0.9912536443148688,0.9912536443148688,0.9912536443148688,0.9912536443148688,0.9917267238021036,0.98712848994296,0.98712848994296,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,MITRA,0.9941690962099126,0.9941882768144852,0.9941690962099126,0.9941616573887586,0.9933823529411764,0.991409214431518,0.9914222880261212,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,NN_TORCH,0.9970845481049564,0.9971785949402802,0.9970845481049564,0.9971036023082898,0.9983443708609272,0.995715980765628,0.9957295356723782,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,PLS,0.9504373177842566,0.9561198025372016,0.9504373177842566,0.950988633268982,0.9685479158550838,0.9276443142899689,0.9300929965617818,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,RAMANFORMER,0.5276967930029155,0.54744765438643,0.5276967930029155,0.4635310760223502,0.3630356447214647,0.2050871219707591,0.2563055053541622,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,RAMANNET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,RAMANTRANSFORMER,0.1749271137026239,0.0305994951083307,0.1749271137026239,0.0520874780255952,0.25,0.0,0.0,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,REALMLP,0.9970845481049564,0.9971128534631604,0.9970845481049564,0.9970794091653584,0.9958333333333332,0.9957072413706792,0.9957198473241338,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,REALTABPFN-V2,0.9970845481049564,0.9971128534631604,0.9970845481049564,0.9970794091653584,0.9958333333333332,0.9957072413706792,0.9957198473241338,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,REALTABPFN-V2.5,0.9970845481049564,0.9971128534631604,0.9970845481049564,0.9970794091653584,0.9958333333333332,0.9957072413706792,0.9957198473241338,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,REZERONET,0.9970845481049564,0.997103728709529,0.9970845481049564,0.9970821781656832,0.9975490196078431,0.9957068652606548,0.9957195231026228,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,RF,0.9533527696793004,0.9535702392845248,0.9533527696793004,0.9530435112924728,0.9452782106219972,0.9309590006164375,0.9312688775418542,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,ROCKET,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,SANET,0.9941690962099126,0.9942453171744888,0.9941690962099126,0.9941688461006092,0.9933823529411764,0.9914039396521478,0.9914428018279487,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,TABDPT,0.9970845481049564,0.997103728709529,0.9970845481049564,0.9970771092838024,0.9958333333333332,0.9957046072157588,0.9957177374531928,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,TABICL,0.9970845481049564,0.997103728709529,0.9970845481049564,0.9970771092838024,0.9958333333333332,0.9957046072157588,0.9957177374531928,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,TABM,0.9708454810495628,0.9708598736045818,0.9708454810495628,0.9708340080681352,0.9668468380729776,0.9570724137067907,0.9570845305316956,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,XGB,0.9387755102040816,0.940046734368601,0.9387755102040816,0.9382982201460338,0.9178272302298404,0.9089276908877116,0.9096551602114352,False
1,hair_dyes_sers_0,Hair Dyes SERS,Classification,0,XT,0.9591836734693876,0.959314376315932,0.9591836734693876,0.959146134075884,0.9544068952084144,0.939778527445792,0.9398407192445176,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,ARSENAL,0.5652173913043478,0.5904761904761905,0.5652173913043478,0.5737643998513563,0.5491071428571428,0.4117647058823529,0.4139159413629564,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,AUTOGLUON,0.6956521739130435,0.7347826086956522,0.6956521739130435,0.6680306905370844,0.625,0.5706666666666667,0.5854078464995963,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,CAT,0.5652173913043478,0.4710144927536231,0.5652173913043478,0.4957149908018127,0.4642857142857143,0.3698630136986301,0.397747564417433,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,COATNET,0.4782608695652174,0.4187290969899666,0.4782608695652174,0.4204384986993683,0.4330357142857143,0.2698412698412699,0.2956335460471073,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,DEEPCNN,0.5652173913043478,0.5797101449275361,0.5652173913043478,0.5545548654244307,0.5267857142857143,0.4041450777202073,0.4127504127506191,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,DUMMY,0.3478260869565217,0.1209829867674858,0.3478260869565217,0.1795231416549789,0.25,0.0,0.0,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,FASTAI,0.5652173913043478,0.5096618357487922,0.5652173913043478,0.5357203751065643,0.4866071428571428,0.389920424403183,0.3931887024944012,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,FCRESNEXT,0.4347826086956521,0.4337474120082816,0.4347826086956521,0.424317711274233,0.3928571428571428,0.2313624678663239,0.2368552277999584,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,GBM,0.5217391304347826,0.5579710144927535,0.5217391304347826,0.4941176470588236,0.4285714285714286,0.3180592991913746,0.3275352488671915,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,KNN,0.5652173913043478,0.5838509316770186,0.5652173913043478,0.5637261289435201,0.5491071428571428,0.4117647058823529,0.4181832288208269,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,LR,0.6521739130434783,0.6750658761528328,0.6521739130434783,0.6150593875994332,0.5535714285714286,0.5013550135501355,0.5165744034226406,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,MITRA,0.5217391304347826,0.472463768115942,0.5217391304347826,0.4831567409572525,0.4642857142857143,0.3394255874673628,0.3516031369564313,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,NN_TORCH,0.5652173913043478,0.5869565217391305,0.5652173913043478,0.5641213006941908,0.5535714285714286,0.3994778067885117,0.4070070287690266,False
1,head_neck_cancer_0,Head & Neck Cancer,Classification,0,PLS,0.7391304347826086,0.7565217391304347,0.7391304347826086,0.7294685990338164,0.6785714285714286,0.6329787234042552,0.6401180808315037,False
